#StageId,LayerNo,GroupId,PosId,ItemId,ItemNum,MaxItemNum,Quality,IsHidden,DropChance
153,0,202,2,7790,30,30,0,False,1
153,0,202,3,8002,0,1,0,False,1
153,0,202,3,8004,1,2,0,False,1
153,0,202,4,7839,1,1,0,False,1
153,0,202,4,35,1,3,0,False,1
153,0,202,0,7855,1,2,0,False,1
153,0,202,0,7853,0,2,0,False,1
153,0,203,2,7811,0,1,0,False,1
153,0,203,2,1074,1,2,0,False,1
153,0,203,1,7811,1,2,0,False,1
153,0,203,1,1074,1,2,0,False,1
153,0,203,0,7827,1,1,0,False,1
153,0,203,0,7790,45,47,0,False,1
153,0,203,0,9429,0,1,1,False,1
159,0,200,1,7824,1,3,0,False,1
159,0,200,0,55,2,3,0,False,1
159,0,200,0,61,1,1,0,False,1
159,0,200,0,7790,20,20,0,False,1
159,0,201,5,55,2,3,0,False,1
159,0,201,5,7790,19,21,0,False,1
159,0,201,1,7995,2,3,0,False,1
159,0,201,1,9063,0,1,1,False,1
159,0,201,3,7995,2,4,0,False,1
159,0,201,3,9063,0,2,1,False,1
159,0,201,2,7995,1,2,0,False,1
159,0,201,2,7993,2,3,0,False,1
159,0,201,4,7824,1,1,0,False,1
159,0,201,6,9384,1,1,0,False,1
159,0,201,0,9398,3,4,0,False,1
159,0,201,0,61,1,1,0,False,1
159,0,201,7,7995,1,2,0,False,1
159,0,201,7,9063,0,3,1,False,1
159,0,202,4,7903,1,2,0,False,1
159,0,202,5,7903,1,2,0,False,1
159,0,202,3,7903,1,2,0,False,1
159,0,202,3,9396,1,2,0,False,1
159,0,202,2,7903,1,2,0,False,1
159,0,202,2,7894,1,2,0,False,1
159,0,202,1,7903,2,3,0,False,1
159,0,202,1,9396,0,1,0,False,1
159,0,202,0,9397,2,3,0,False,1
159,0,202,0,7790,20,50,0,False,1
159,0,203,3,7552,1,2,0,False,1
159,0,203,3,7995,2,3,0,False,1
159,0,203,1,7995,1,2,0,False,1
159,0,203,0,7995,1,3,0,False,1
159,0,203,0,9063,0,1,1,False,1
159,0,203,2,9398,3,5,0,False,1
159,0,203,4,7552,2,4,0,False,1
159,0,203,4,7972,1,2,0,False,1
159,0,205,0,7857,2,4,0,False,1
159,0,205,0,7861,2,3,0,False,1
159,0,205,1,7857,1,4,0,False,1
159,0,205,1,7861,2,3,0,False,1
159,0,205,2,7857,1,4,0,False,1
159,0,205,2,7861,2,3,0,False,1
159,0,205,3,7857,1,3,0,False,1
159,0,205,3,7861,1,4,0,False,1
159,0,205,4,7857,1,4,0,False,1
159,0,205,5,7868,1,2,0,False,1
159,0,205,5,8958,1,1,1,False,1
159,0,205,6,9374,2,3,0,False,1
159,0,205,6,7956,3,4,0,False,1
67,0,201,4,7825,2,3,0,False,1
67,0,201,6,7825,2,3,0,False,1
67,0,201,5,7855,1,3,0,False,1
67,0,200,2,61,1,2,0,False,1
67,0,200,2,7790,5,9,0,False,1
67,0,200,5,7895,2,3,0,False,1
67,0,200,5,7907,1,2,0,False,0.7
67,0,200,6,8006,1,1,0,False,1
67,0,200,6,7952,1,3,0,False,1
67,0,201,3,7982,2,3,0,False,1
67,0,201,3,7991,1,2,0,False,1
67,0,201,3,1316,1,3,0,False,0.5
67,0,201,8,7991,2,4,0,False,1
67,0,201,8,7982,1,3,0,False,1
67,0,201,9,7982,1,4,0,False,1
67,0,201,9,7991,0,3,0,False,1
67,0,200,0,61,0,1,0,False,1
67,0,200,0,7790,10,15,0,False,1
67,0,200,3,7895,1,2,0,False,0.9
67,0,200,3,7907,1,3,0,False,1
67,0,200,4,7907,1,3,0,False,1
67,0,200,4,7901,1,2,0,False,0.8
67,0,200,1,7982,1,1,0,False,1
67,0,200,1,7991,1,1,0,False,1
67,0,200,1,1316,1,1,0,False,0.75
67,0,201,10,7991,1,3,0,False,1
67,0,201,10,7982,1,3,0,False,1
67,0,201,2,8006,1,2,0,False,1
67,0,201,2,7952,2,3,0,False,1
67,0,201,7,61,1,2,0,False,1
67,0,201,7,7791,3,7,0,False,1
67,0,201,7,34,1,4,0,False,1
67,0,201,1,8017,1,1,0,False,1
67,0,201,1,1316,1,2,0,False,0.8
67,0,201,0,7872,1,2,0,False,1
160,0,201,1,7853,1,2,0,False,1
160,0,201,1,7855,1,2,0,False,1
160,0,201,0,7790,30,32,0,False,1
160,0,201,0,34,1,3,0,False,1
160,0,202,0,7803,1,2,0,False,1
160,0,202,0,7917,1,1,0,False,1
160,0,202,0,7774,1,2,0,False,1
160,0,202,1,7774,1,2,0,False,1
160,0,202,1,7917,1,2,0,False,1
160,0,202,1,7803,1,2,0,False,1
160,0,202,2,7803,1,3,0,False,1
160,0,202,2,7917,1,1,0,False,1
160,0,202,3,35,1,1,0,False,1
160,0,202,3,7865,1,3,0,False,1
160,0,202,3,8684,1,2,0,False,1
165,0,202,2,9401,1,2,0,False,1
165,0,202,2,9375,1,2,0,False,1
165,0,202,0,7974,1,2,0,False,1
165,0,202,0,7981,1,2,0,False,1
165,0,202,3,7974,1,4,0,False,1
165,0,202,3,7981,1,1,0,False,0.8
165,0,202,4,7974,2,2,0,False,1
165,0,202,4,7981,2,3,0,False,1
165,0,202,5,7974,1,2,0,False,1
165,0,202,5,7981,2,3,0,False,1
165,0,202,6,7974,0,3,0,False,1
165,0,202,6,7981,1,3,0,False,1
1,0,162,0,7974,2,2,0,False,1
1,0,277,23,9374,1,1,0,False,1
1,0,277,23,7896,1,1,0,False,1
103,0,201,3,7861,1,2,0,False,1
103,0,201,3,9061,1,2,0,False,1
103,0,201,0,7790,20,25,0,False,1
103,0,201,1,7955,1,2,0,False,1
103,0,201,1,9381,2,3,0,False,1
103,0,201,2,7861,1,3,0,False,1
103,0,201,2,9061,1,1,0,False,1
101,0,201,0,7954,2,4,0,False,1
101,0,201,0,7552,3,4,0,False,1
101,0,201,1,7804,1,3,0,False,1
101,0,201,1,7790,9,15,0,False,1
101,0,201,2,9061,2,4,0,False,1
101,0,201,2,7855,2,3,0,False,1
101,0,201,3,7855,2,3,0,False,1
101,0,201,3,9061,0,3,0,False,1
101,0,201,3,9396,0,3,0,False,1
101,0,202,0,7551,1,2,0,False,1
101,0,202,0,7848,2,3,0,False,1
101,0,202,1,7551,0,3,0,False,1
101,0,202,1,7848,1,3,0,False,1
101,0,202,1,7953,1,2,0,False,1
101,0,202,2,7552,1,3,0,False,1
101,0,202,2,7856,1,2,0,False,1
101,0,203,0,9061,2,3,0,False,1
101,0,203,0,7855,2,4,0,False,1
101,0,203,1,7855,2,3,0,False,1
101,0,203,1,9061,2,3,0,False,1
101,0,203,2,9061,1,3,0,False,1
101,0,203,2,7855,2,3,0,False,1
101,0,204,2,7996,1,3,0,False,1
101,0,204,2,7998,1,2,0,False,1
101,0,204,4,7996,2,3,0,False,1
101,0,204,4,7998,2,3,0,False,1
101,0,204,3,7551,1,3,0,False,1
101,0,204,3,7953,2,3,0,False,1
101,0,204,5,9061,1,2,0,False,1
101,0,204,5,7855,1,3,0,False,1
101,0,204,5,9396,0,2,0,False,1
101,0,204,6,7996,2,3,0,False,1
101,0,204,6,7998,1,3,0,False,1
101,0,204,1,9361,1,1,0,False,1
101,0,204,1,9061,1,1,0,False,1
101,0,204,0,9061,1,3,0,False,1
101,0,204,0,9396,0,2,0,False,1
101,0,205,0,7856,1,3,0,False,1
101,0,205,0,9396,0,1,0,False,1
101,0,205,2,7996,1,3,0,False,1
101,0,205,2,7998,3,4,0,False,1
101,0,205,1,7856,1,3,0,False,1
101,0,205,1,7938,1,2,0,False,1
152,0,201,0,7847,0,1,0,False,1
152,0,201,0,7863,1,2,0,False,1
152,0,201,0,9396,0,1,0,False,1
152,0,201,1,7847,1,2,0,False,1
152,0,201,1,7863,1,3,0,False,1
152,0,202,0,7996,1,2,0,False,1
152,0,202,0,7998,1,3,0,False,1
152,0,202,1,7998,0,2,0,False,1
152,0,202,1,7996,1,3,0,False,1
152,0,203,0,7955,1,2,0,False,1
152,0,203,0,55,2,5,0,False,1
152,0,203,0,7790,18,18,0,False,1
152,0,203,0,9859,5,12,0,False,0.8
152,0,204,0,7996,1,3,0,False,1
152,0,204,0,7998,1,2,0,False,1
152,0,204,2,7955,1,1,0,False,1
152,0,204,2,7790,21,21,0,False,1
152,0,204,2,55,1,3,0,False,1
152,0,204,1,7923,1,1,0,False,1
152,0,204,4,7826,1,3,0,False,1
152,0,204,5,7863,2,3,0,False,1
152,0,204,5,37,1,2,0,False,1
128,0,201,0,34,4,5,0,False,1
128,0,201,0,9395,1,1,0,False,1
138,0,201,0,7552,1,3,0,False,1
138,0,201,0,9375,1,2,0,False,1
138,0,202,0,7903,1,2,0,False,1
138,0,202,0,7790,41,41,0,False,1
138,0,202,0,9861,5,15,0,False,0.8
138,0,202,0,10159,5,10,0,False,0.7
138,0,203,2,8014,1,2,0,False,1
138,0,203,2,7790,39,39,0,False,1
138,0,203,2,7815,1,2,1,False,0.85
138,0,203,1,7899,1,1,0,False,1
138,0,203,1,7790,35,35,0,False,1
138,0,203,1,7747,1,1,1,False,0.5
138,0,203,0,7899,1,2,0,False,1
138,0,203,0,7790,38,38,0,False,1
138,0,203,0,7810,1,2,1,False,0.3
72,0,201,3,7863,1,3,0,False,1
72,0,201,3,7861,2,3,0,False,1
72,0,201,4,7863,1,3,0,False,1
72,0,201,4,7857,0,1,1,False,1
72,0,201,6,9368,1,3,0,False,1
72,0,204,4,7863,1,3,0,False,1
72,0,204,4,7861,0,2,0,False,1
72,0,204,5,7863,1,2,0,False,1
72,0,204,5,7861,1,2,0,False,1
72,0,204,6,7857,1,3,0,False,1
72,0,204,6,9396,1,3,0,False,1
72,0,204,7,7861,1,2,0,False,1
72,0,204,7,7847,1,3,0,False,1
72,0,204,3,7899,1,2,0,False,1
72,0,204,3,9396,1,2,0,False,1
72,0,204,8,7899,2,4,0,False,1
72,0,204,8,9396,0,1,0,False,1
72,0,204,2,7790,38,41,0,False,1
72,0,204,9,9361,1,3,0,False,1
72,0,204,9,7857,0,1,1,False,1
72,0,201,0,7864,1,3,0,False,1
72,0,201,0,7903,1,1,0,False,1
72,0,201,7,7903,1,2,0,False,1
72,0,201,7,7899,1,3,0,False,1
72,0,201,1,7903,1,3,0,False,1
72,0,201,1,7899,1,2,0,False,1
72,0,201,8,1012,1,1,0,False,1
72,0,201,8,7790,10,11,0,False,1
72,0,202,5,7554,3,3,0,False,1
72,0,202,5,7857,1,3,0,False,1
72,0,202,1,7863,1,3,0,False,1
72,0,202,1,7857,0,1,1,False,1
72,0,202,2,7863,1,2,0,False,1
72,0,202,2,7861,1,2,0,False,1
72,0,202,3,7863,1,3,0,False,1
72,0,202,4,9364,1,2,0,False,1
72,0,202,4,7847,1,3,0,False,1
72,0,202,6,7790,18,20,0,False,1
72,0,202,7,7790,39,41,0,False,1
72,0,202,7,7552,2,3,0,False,1
72,0,204,0,9399,1,2,0,False,1
72,0,204,0,7864,1,3,0,False,1
72,0,201,2,7863,1,3,0,False,1
72,0,201,9,7903,1,3,0,False,1
72,0,201,9,7899,1,2,0,False,1
72,0,201,10,7861,3,4,0,False,1
72,0,203,3,7863,2,3,0,False,1
72,0,203,3,9396,1,2,0,False,1
72,0,203,4,7863,1,3,0,False,1
72,0,203,4,7861,1,2,0,False,1
72,0,203,2,7863,1,3,0,False,1
72,0,203,2,7847,1,2,0,False,1
72,0,203,0,7552,2,5,0,False,1
72,0,203,0,9410,1,2,0,False,1
72,0,203,1,7861,2,3,0,False,1
72,0,203,1,9429,0,1,0,False,1
72,0,201,5,7875,1,2,0,False,1
96,0,200,1,9374,1,2,0,False,1
96,0,200,1,7968,2,3,0,False,1
96,0,200,3,7901,0,2,1,False,1
96,0,200,3,7903,1,3,0,False,1
96,0,200,0,7856,2,2,0,False,1
96,0,200,0,7901,1,2,0,False,1
410,0,201,4,7963,1,3,0,False,1
410,0,201,3,7963,1,6,0,False,1
410,0,201,2,7963,2,5,0,False,1
410,0,201,5,52,4,6,0,False,1
410,0,201,0,7790,25,25,0,False,1
410,0,201,1,7554,0,5,0,False,1
410,0,201,1,7790,23,23,0,False,1
372,0,207,23,15993,1,3,0,False,1
372,0,207,23,16120,1,2,0,False,1
372,0,207,23,15947,0,1,0,False,1
372,0,207,21,15993,0,1,0,False,1
372,0,207,21,16120,1,3,0,False,1
372,0,207,7,15993,1,3,0,False,1
372,0,207,7,16120,1,2,0,False,1
372,0,207,20,16120,1,2,0,False,1
372,0,207,20,15993,1,2,0,False,1
372,0,207,20,7790,84,84,0,False,1
372,0,207,20,7552,3,5,0,False,1
372,0,207,19,15947,1,2,0,False,1
372,0,207,19,7552,4,5,0,False,1
372,0,207,19,7790,71,71,0,False,1
372,0,207,4,7994,1,2,0,False,1
372,0,207,4,7980,1,1,0,False,1
372,0,205,11,7994,1,2,0,False,1
372,0,205,11,7980,1,2,0,False,1
372,0,205,11,7845,2,4,0,False,1
372,0,205,14,18647,1,3,0,False,1
372,0,205,8,15947,1,2,0,False,1
372,0,205,8,55,2,2,0,False,1
372,0,205,8,7980,1,3,0,False,1
372,0,205,8,7967,1,2,0,False,1
372,0,205,9,9402,1,1,0,False,1
372,0,205,9,8009,1,3,0,False,1
372,0,205,9,15949,1,4,0,False,1
372,0,205,9,15947,0,1,0,False,1
372,0,205,9,7967,1,2,0,False,1
372,0,205,9,7790,78,80,0,False,1
372,0,205,12,7994,1,3,0,False,1
372,0,205,12,7845,1,3,0,False,1
372,0,205,10,9401,2,2,0,False,1
372,0,205,10,8009,1,2,0,False,1
372,0,205,10,8004,1,2,0,False,1
372,0,205,10,55,2,2,0,False,1
372,0,205,10,7790,83,84,0,False,1
372,0,205,15,7967,2,2,0,False,1
372,0,205,15,15948,1,1,0,False,1
372,0,205,5,55,2,2,0,False,1
372,0,205,5,15948,1,2,0,False,1
372,0,205,5,15947,1,3,0,False,1
372,0,205,13,15947,1,2,0,False,1
372,0,205,13,9397,1,3,0,False,1
372,0,205,2,15947,1,4,0,False,1
372,0,205,2,15949,1,2,0,False,1
372,0,205,7,15949,2,3,0,False,1
372,0,205,7,15947,1,2,0,False,1
372,0,205,6,15947,2,2,0,False,1
372,0,205,6,15949,2,2,0,False,1
372,0,205,6,16002,1,2,0,False,0.5
372,0,205,3,15947,1,2,0,False,1
372,0,205,3,7845,2,3,0,False,1
372,0,205,1,55,4,6,0,False,1
372,0,205,1,9401,1,1,0,False,1
372,0,205,1,7790,71,74,0,False,1
372,0,205,4,15949,1,3,0,False,1
372,0,205,4,7845,1,1,0,False,1
372,0,205,4,15947,1,2,0,False,1
372,0,205,0,7845,2,3,0,False,1
372,0,207,11,55,1,1,0,False,1
372,0,207,11,9398,1,3,0,False,1
372,0,207,11,7790,75,76,0,False,1
372,0,207,6,55,1,1,0,False,1
372,0,207,6,7790,72,74,0,False,1
372,0,207,5,7967,1,2,0,False,1
372,0,207,5,15948,1,3,0,False,1
372,0,207,8,7994,1,3,0,False,1
372,0,207,8,7980,0,2,0,False,1
372,0,207,1,15949,1,4,0,False,1
372,0,207,1,7851,1,2,0,False,1
372,0,207,1,16002,1,1,0,False,0.4
372,0,207,0,15947,0,1,0,False,1
372,0,207,0,7980,1,3,0,False,1
372,0,207,0,7845,1,2,0,False,1
372,0,207,2,15947,1,2,0,False,1
372,0,207,2,7980,1,3,0,False,1
372,0,207,3,7851,2,3,0,False,1
372,0,207,3,7845,1,2,0,False,1
372,0,207,10,15947,1,2,0,False,1
372,0,207,10,7980,1,3,0,False,1
372,0,207,10,15948,0,1,0,False,1
372,0,207,9,15949,1,3,0,False,1
372,0,207,9,7851,1,2,0,False,1
372,0,208,0,15948,1,3,0,False,1
372,0,208,2,15948,1,2,0,False,1
372,0,208,6,15947,1,3,0,False,1
372,0,208,8,7967,1,4,0,False,1
372,0,208,4,15947,2,4,0,False,1
372,0,208,3,7937,1,2,1,False,1
372,0,208,3,7995,1,3,0,False,1
372,0,208,3,41,2,3,0,False,1
372,0,208,3,9362,0,3,0,False,1
372,0,208,13,15921,2,3,0,False,1
372,0,208,13,7994,1,3,0,False,1
372,0,208,11,15949,3,4,0,False,1
372,0,208,11,15983,1,2,1,False,0.75
372,0,208,9,7845,1,2,0,False,1
372,0,208,9,15949,2,3,0,False,1
372,0,208,9,16002,1,1,0,False,1
372,0,208,14,7845,2,4,0,False,1
372,0,208,14,15947,0,1,0,False,1
372,0,208,14,16002,1,5,0,False,0.75
372,0,208,12,7845,1,2,0,False,1
372,0,208,12,7980,0,3,0,False,1
372,0,208,12,16002,1,2,0,False,0.8
372,0,208,10,7845,2,3,0,False,1
372,0,208,10,15949,1,2,0,False,1
372,0,208,10,16002,1,2,0,False,0.8
372,0,206,10,7967,2,3,0,False,1
372,0,206,10,15948,1,2,0,False,1
372,0,206,12,7995,1,3,0,False,1
372,0,206,12,7981,2,3,0,False,1
372,0,206,12,7980,1,3,0,False,1
372,0,206,8,7995,1,2,0,False,1
372,0,206,8,15947,2,4,0,False,1
372,0,206,2,7967,2,3,0,False,1
372,0,206,2,15948,1,3,0,False,1
372,0,206,1,55,3,3,0,False,1
372,0,206,1,8004,1,2,0,False,1
372,0,206,1,8009,0,1,1,False,1
372,0,206,1,7790,86,88,0,False,1
372,0,208,1,15948,2,3,0,False,1
372,0,208,7,7980,1,2,0,False,1
372,0,208,7,7845,1,3,0,False,1
372,0,206,7,15947,2,5,0,False,1
372,0,206,7,7975,1,1,0,False,1
372,0,206,0,55,3,4,0,False,1
372,0,206,0,8004,1,2,0,False,1
372,0,206,0,7790,75,77,0,False,1
372,0,206,6,7995,1,3,0,False,1
372,0,206,6,15947,1,1,0,False,1
372,0,206,4,15947,1,1,0,False,1
372,0,206,4,15947,1,1,0,False,1
372,0,206,3,15921,1,3,0,False,1
372,0,206,3,7994,0,2,0,False,1
372,0,206,3,15947,1,1,0,False,1
372,0,206,5,7967,1,2,0,False,1
372,0,206,5,55,2,2,0,False,1
372,0,206,5,7790,85,87,0,False,1
372,0,206,11,15948,1,2,0,False,1
372,0,206,11,7967,1,2,0,False,1
372,0,206,9,7995,1,2,0,False,1
372,0,206,9,15947,0,2,0,False,1
372,0,206,16,9398,2,3,0,False,1
372,0,206,16,41,1,2,0,False,1
372,0,206,16,15921,2,3,0,False,1
372,0,206,16,7790,72,72,0,False,1
372,0,206,17,15925,1,3,0,False,1
372,0,206,17,16115,2,3,0,False,1
372,0,206,17,7790,72,72,0,False,1
372,0,206,18,15984,1,2,1,False,1
372,0,206,20,15984,1,3,1,False,1
372,0,206,19,7845,1,2,0,False,1
372,0,206,19,15949,3,4,0,False,1
372,0,206,19,16002,1,5,0,False,1
372,0,206,21,15984,1,2,0,False,1
372,0,206,22,7995,2,3,0,False,1
372,0,206,22,15948,3,4,0,False,1
372,0,206,13,15947,3,4,0,False,1
372,0,206,13,15983,1,1,0,False,1
372,0,207,15,15948,1,3,0,False,1
372,0,207,15,7967,0,1,0,False,1
372,0,207,14,15947,2,2,0,False,1
372,0,207,14,15947,1,1,0,False,1
372,0,207,13,15948,1,1,0,False,1
372,0,207,13,7967,2,2,0,False,1
372,0,207,22,19508,85,85,0,False,0.4
372,0,207,22,55,1,1,0,False,1
372,0,207,22,9402,1,2,0,False,1
372,0,207,17,15948,1,4,0,False,1
372,0,207,16,9400,1,3,0,False,1
372,0,207,16,8008,2,2,0,False,1
372,0,207,16,7790,72,73,0,False,1
415,0,200,1,15947,1,3,0,False,1
415,0,200,0,7894,1,2,0,False,0.8
415,0,200,0,8005,1,2,0,False,1
415,0,200,0,8010,1,2,0,False,0.75
415,0,200,2,7903,1,2,0,False,1
415,0,201,0,7894,1,2,0,False,1
415,0,201,3,7903,1,3,0,False,1
415,0,201,2,7903,1,1,0,False,1
415,0,201,2,35,5,5,0,False,1
415,0,201,2,7790,23,23,0,False,1
415,0,201,1,15915,1,3,0,False,1
415,0,201,1,15947,0,1,0,False,1
415,0,202,1,15947,1,3,0,False,1
415,0,202,1,15916,1,1,0,False,1
415,0,202,0,15915,1,3,0,False,1
415,0,202,0,15947,1,2,0,False,1
415,0,202,0,15916,1,1,0,False,0.5
415,0,206,14,7845,1,1,0,False,1
415,0,206,14,7845,1,1,0,False,1
415,0,206,14,7845,1,1,0,False,1
415,0,206,14,7845,1,1,0,False,1
372,0,206,15,15925,1,2,0,False,1
372,0,206,15,7790,80,81,0,False,1
372,0,206,14,7845,1,2,0,False,1
104,0,201,0,7895,0,1,0,False,1
104,0,201,0,7901,1,2,0,False,1
104,0,201,1,7901,2,3,0,False,1
104,0,201,1,7895,1,2,0,False,1
104,0,202,0,7895,1,2,0,False,1
104,0,202,0,7901,1,2,0,False,1
104,0,202,1,7954,1,3,0,False,1
104,0,202,1,7790,19,21,0,False,1
104,0,202,2,7954,2,3,0,False,1
104,0,202,2,7790,20,21,0,False,1
104,0,203,0,7856,0,2,0,False,1
104,0,203,0,9397,1,2,0,False,1
104,0,203,1,9397,1,2,0,False,1
104,0,203,1,7856,1,3,0,False,1
104,0,203,2,7896,2,3,0,False,1
104,0,203,2,7552,3,5,0,False,1
104,0,204,0,9374,1,3,0,False,1
104,0,205,0,7896,2,3,0,False,1
104,0,205,0,7907,3,5,0,False,1
104,0,205,0,9396,0,2,0,False,1
104,0,205,1,7896,1,3,0,False,1
104,0,205,1,7907,2,3,0,False,1
104,0,206,2,7955,1,2,0,False,1
104,0,206,2,7790,19,21,0,False,1
104,0,206,0,7825,2,3,0,False,1
104,0,206,1,7955,1,2,0,False,1
104,0,206,1,7790,19,20,0,False,1
104,0,206,3,7901,0,4,0,False,1
104,0,206,3,9396,1,3,0,False,1
104,0,207,0,7895,0,2,0,False,1
104,0,207,0,7901,1,2,0,False,1
104,0,207,1,7954,1,3,0,False,1
104,0,207,1,7896,1,1,0,False,1
104,0,207,2,7954,1,2,0,False,1
104,0,207,2,7790,29,30,0,False,1
104,0,208,0,7896,1,2,0,False,1
104,0,208,0,7938,1,2,0,False,1
104,0,208,0,7790,39,40,0,False,1
104,0,208,1,7896,1,1,0,False,1
104,0,208,1,7790,45,47,0,False,1
102,0,201,0,7829,1,3,0,False,1
102,0,201,0,7791,3,3,0,False,1
102,0,201,2,7828,1,2,0,False,1
102,0,201,2,7900,1,1,0,False,1
102,0,201,1,7828,1,2,0,False,1
102,0,201,1,7900,1,1,0,False,1
102,0,201,3,9362,3,4,0,False,1
102,0,202,0,7979,1,2,0,False,1
102,0,202,1,7979,2,3,0,False,1
102,0,202,1,7974,2,3,0,False,1
102,0,202,2,7979,3,4,0,False,1
102,0,202,2,7975,0,1,0,False,1
102,0,203,0,7900,1,2,0,False,1
102,0,203,0,7856,1,2,0,False,1
102,0,203,0,7790,44,46,0,False,1
102,0,203,1,7921,2,3,0,False,1
102,0,203,1,9398,1,2,0,False,1
102,0,203,2,9397,1,2,0,False,1
102,0,204,0,7921,1,2,0,False,1
102,0,204,0,7552,1,2,0,False,1
102,0,204,3,7828,2,2,0,False,1
102,0,204,2,9362,1,2,0,False,1
100,0,200,1,9063,1,4,0,False,1
100,0,200,0,9063,2,3,0,False,1
100,0,201,2,7857,1,4,0,False,1
100,0,201,2,7861,1,3,0,False,1
100,0,201,0,7857,1,3,0,False,1
100,0,201,0,7861,1,2,0,False,1
100,0,201,0,7847,1,2,0,False,1
100,0,201,1,7790,30,32,0,False,1
100,0,201,1,52,3,5,0,False,1
100,0,201,1,7868,0,1,1,False,1
100,0,202,2,52,2,3,0,False,1
100,0,202,2,7790,20,22,0,False,1
100,0,203,5,7790,33,39,0,False,1
166,0,203,2,36,2,3,0,False,1
166,0,203,1,7975,1,2,0,False,0.5
166,0,203,1,7979,1,3,0,False,1
166,0,203,1,7981,1,2,0,False,0.7
166,0,203,0,7979,2,3,0,False,1
166,0,203,0,7981,2,3,0,False,1
166,0,204,0,9398,4,5,0,False,1
166,0,204,0,55,2,5,0,False,1
166,0,205,2,7857,1,2,0,False,1
166,0,205,2,9398,1,3,0,False,1
166,0,205,2,55,1,2,0,False,1
166,0,205,1,7824,2,2,0,False,1
166,0,205,1,7829,1,1,1,False,0.7
166,0,205,3,7857,1,2,0,False,1
166,0,205,3,9398,1,5,0,False,0.9
166,0,205,3,55,2,3,0,False,1
166,0,205,9,7824,4,4,0,False,1
100,0,203,1,7848,0,2,0,False,1
100,0,203,1,7857,1,3,0,False,1
100,0,203,0,35,2,5,0,False,1
100,0,203,2,9396,0,2,0,False,1
100,0,203,2,7848,1,2,0,False,1
100,0,203,2,7857,1,2,0,False,1
100,0,203,6,7790,35,38,0,False,1
100,0,203,3,7848,2,3,0,False,1
100,0,203,3,7857,1,3,0,False,1
100,0,203,4,7848,1,3,0,False,1
100,0,203,4,7857,2,3,0,False,1
100,0,202,0,7857,1,3,0,False,1
100,0,202,0,7847,2,3,0,False,1
100,0,202,0,7861,0,2,0,False,1
100,0,202,1,9396,0,3,0,False,1
100,0,202,1,7857,1,3,0,False,1
100,0,202,1,7847,0,1,0,False,1
99,0,200,0,7790,20,30,0,False,1
99,0,200,0,61,1,2,0,False,1
99,0,201,0,7790,20,25,0,False,1
99,0,201,1,7857,2,4,0,False,1
99,0,201,1,9396,1,2,0,False,0.5
99,0,201,2,7857,1,2,0,False,1
99,0,201,2,7861,1,2,0,False,0.7
99,0,201,3,7857,1,2,0,False,1
99,0,201,3,9396,1,2,0,False,0.5
99,0,201,3,7847,1,1,0,False,0.7
99,0,202,2,7552,1,5,0,False,1
99,0,202,2,7829,1,3,0,False,1
99,0,202,1,8028,2,5,0,False,1
99,0,202,1,7853,1,3,0,False,1
99,0,203,0,7857,1,3,0,False,1
99,0,203,0,52,1,3,0,False,1
99,0,203,1,7847,2,4,0,False,1
99,0,203,1,7861,2,3,0,False,0.8
99,0,203,2,7857,2,4,0,False,1
99,0,203,2,7859,1,2,1,False,0.65
99,0,203,2,9396,1,1,0,False,1
166,0,205,0,7824,2,3,0,False,1
166,0,205,0,7829,1,2,1,False,0.8
136,0,201,0,7790,49,51,0,False,1
136,0,202,0,7829,2,3,0,False,1
136,0,202,0,7828,1,2,0,False,1
151,0,201,0,7790,52,54,0,False,1
151,0,201,1,17865,0,1,1,False,1
151,0,201,1,7551,2,3,0,False,1
151,0,202,0,7847,1,2,0,False,1
151,0,202,0,37,2,4,0,False,1
151,0,202,0,7995,1,2,0,False,1
151,0,202,1,19508,9,9,0,False,1
151,0,203,1,7995,1,3,0,False,1
151,0,203,1,9419,1,3,0,False,1
151,0,203,0,9375,1,2,0,False,1
151,0,203,0,7552,1,1,0,False,1
151,0,203,2,9375,1,2,0,False,1
151,0,203,2,7847,1,3,0,False,1
151,0,203,2,7861,0,1,1,False,1
151,0,203,4,7826,1,2,0,False,1
151,0,203,3,7826,2,3,0,False,1
90,0,200,0,7790,50,90,0,False,1
90,0,200,1,9397,2,4,0,False,1
90,0,200,1,52,1,3,0,False,1
90,0,201,0,7955,1,2,0,False,1
90,0,201,0,7902,2,3,0,False,1
90,0,201,1,9382,0,2,1,False,1
90,0,201,1,7857,1,3,0,False,1
90,0,201,1,7790,20,35,0,False,1
90,0,202,0,7955,1,1,0,False,1
90,0,203,1,8989,1,1,0,False,1
90,0,203,1,35,0,3,0,False,1
90,0,203,0,9382,1,3,0,False,1
90,0,203,0,7857,2,3,0,False,1
90,0,203,0,7790,39,41,0,False,1
31,0,200,0,9407,1,2,0,False,1
31,0,200,0,7790,2,3,0,False,1
30,0,200,0,7790,4,7,0,False,1
30,0,200,0,34,1,2,0,False,1
154,0,201,1,7827,1,2,0,False,1
154,0,201,1,7790,8,10,0,False,1
154,0,201,0,7827,2,3,0,False,1
154,0,202,0,7790,15,15,0,False,1
154,0,202,1,7804,2,3,0,False,1
154,0,202,1,7551,1,2,0,False,1
154,0,202,4,7551,2,3,0,False,1
154,0,202,2,7790,14,14,0,False,1
